messages,labels
"""lol git gud scrub"". ""says the 1 who cant hit a barn from 10ft"". ""sure blame the lag, typical noob"". ""any time, any place, ill pwn u"". ""this from someone who cant even get a single kill"". ""gg salty much?"". ""cya in the lobby, no skillz"". ""ur all talk, no action""",1
"""OMG U NOOB, LEARN 2 PLAY!!"". ""UR MOM BAD lol"". ""STOP CAMPING like a lil b****"". ""1v1 ME BRO, ANYTIME"". ""cmonnnnnn, MOVE U BOT"". ""LUCKY SHOT, U SUUUUCK"". ""team so terribad, gg EZ"". ""srsly, just log off already"". ""LOL tryhard much?""",1
"""LOL, KID UR SO BAD"". ""gEt Gud scrub"". ""cry more, ur tears fuel me"". ""BRING IT NUB, IM READY"". ""rekt haha, uninstall pls"". ""excuses, always excuses"". ""ur the weak link, dude"". ""nah, i'm here to ruin ur day"". ""ur just mad ur (sic) garbage""",1
"""glhf team! let's do this!"". ""lol okay, let's focus on the obj"". ""hey, we all gotta start somewhere :)"". ""thx for the help then! watch left side"". ""got 1 on B, need backup"". ""just trying to hold position, sry if it upset u"". ""let's push right together, better chance"". ""we got this, just gotta try :)"". ""nice shot! keep it up."". ""gg everybody, cya next time!""",0
"""stfu noob"". ""ur trash, uninstall"". ""im carrying ur deadweight"". ""omg do u even hear urself? ughhhhh"". ""ur so bad, camping like a wuss"". ""no wonder we're lsing, trash teammates"". ""whatever, bet u mess it up"". ""loser."". ""duh, im awesome, unlike u"". ""cya never, noob.""",1
"""heyyy you ready to drop some noobs?"". ""where we landing?"". ""k cool cool"". ""watch out for campers tho"". ""you got my six?"". ""downed one on the roof!!"". ""thx!!"". ""jk jst saw him, ducking bak"". ""nice! im lobbng nades"". ""lets gooo!!"". ""oh gootd idea"". ""😉"". ""pop it!"". ""okay moving"". ""teamwrk ftw!!"". ""ggwp! now bck to lobby or play again?"". ""sameeeee"". ""giving the hedk on that supplatron waiting south"". ""got extra, meet me behind bldg"". ""yes sssir, time to fry!"". ""be quick dude!"". ""k les go"". ""final circl cmng up, chkng corners"". ""ayyyylmaoooo"". ""beast mode activated"". ""1v1 go go gogogo"". ""YESS, GOT HIM!!"". ""ggs all round 🤘🤘"". ""u bet"". ""peace!""",0
"""yooo let's do this!!"". ""Superstore? always good loot there"". ""always lol"". ""100%, let's goo"". ""got u, finishing them off"". ""aargh snpr on the hill, watch out!"". ""i’ll try flanking"". ""pshhh got him! team wipe!!"". ""loadout in 2 mins, clcking cash"". ""lol no prob, typing fast kills my spllng too"". ""hey UAV ready!"". ""ok ok UAV up, 2 tangos NW"". ""shoot missing most shots, gg"". ""ok they’re down. Solid wrk dude"". ""let's reque, im hyped!"". ""copy that"". ""rdy to move base jst need mre ammo"". ""thx a ton!!"". ""lesst geet spicyyyyyy!"". ""brb grabbing pringles, b4 gas clses"". ""rdy when u r"". ""🔥🔥"". ""lets win this thingggg"". ""clucthc or kick xD"". ""here we goooooo!"". ""yes!!!"". ""woohoo victory royale!"". ""same time nxt week?"". ""cya o7""",0
"""uuuggghhh gggetttt rekt n00b!!! 🔥🔥"". ""yyaaa right, ur jusst a bot, git gud 😂"". ""noob alert noob alert! trash team smh"". ""stooop hiding like a wuss, come out n fight!"". ""ur ** tactics suckk hard!!"". ""win? lol not with this squad, gg ez"". ""hacckkker!!!! reporttedd!!"". ""whatver, u do u, i'm out, find a better lobby""",1
"""lol gg man, ur aim is insane"". ""it's all gud, just having fun here 🙂"". ""chill dude, it's just a game"". ""hahaha trying new tactics, u know"". ""let's focus, maybe we can still win 🤞"". ""come on, teamwork makes the dream work 😄"". ""nah just keeping it clean, keeping it real 👍"". ""np man, hope the next one is better for ya! 🎮""",0
"""hey team lets focus obj at B"". ""got pinned in mid, need backup"". ""anyone got UAV up?"". ""cmon man just play the obj"". ""planting at B, cover pls"". ""defusing, push with me"". ""almost had it, next time team"". ""gg next round""",0
"""focus on ur aim noob"". ""git gud ffs"". ""how bout u get sm skillz up lol"". ""just quit already ur useless"". ""watch u die like a bot LMAO"". ""just die already n respawn bruh"". ""noob alert playing like a potato"". ""git dat trash outta here LOLOL""",1
"""lol ur trash, uninstall the game noob"". ""cry more, ur tears fuel me"". ""lag as an excuse again? classic"". ""pleaaaase, u can't even hit shots"". ""team carries hard, u do nothing"". ""ks ks ks, thats all u got"". ""oh look, who's projecting now?"". ""lool, ranks dont mean anything, scrub"". ""yawn, im already bored of wiping the floor with you"". ""maybe try using a different gun for once lmaoo"". ""u wish, mr. potato aim""",1
"""stfu, u just camp like a coward"". ""whatever dude, u just got lucky"". ""nah, just skill issues on ur side"". ""says the guy whos 0-5 right now"". ""bro look at ur score, 0 impact"". ""at least im not hiding in corners the whole match"". ""keep talkin, we all see ur low rank anyway"". ""ez win coming up, just watch"". ""ggez, get rekt scrub"". ""try aiming for once xd"". ""keep hating, i luv it""",1
"""omfg noob u suck!!!"". ""focus?? lol u won't evn make it past the nxt rnd"". ""n00b strats, ur making us lose."". ""gg.... jk! u r trash!"". ""improve?? just uninstall lollol"". ""no ways ur kill/death ratio is crap, move faster!!"". ""tip #1: donnnn't SUCK xD"". ""wow, u see those headshots? u got 0, lmao"". ""thx 4 the free kills buddy, ha!"". ""fat chance buddy, whatevs, gg tho""",1
"""hey man, just a game, let's focus"". ""we'll see, let's try to get the obj this time"". ""let's regroup, we can still win this"". ""close match, but we can still improve :)"". ""everyone has a bad game sometimes, it's cool"". ""practicing tho, any tips you can share?"". ""haha, good one...seriously tho, let's push mid?"". ""nice shots, good eye! let's keep that up"". ""glad to help ;), just trying to catch up to u"". ""yep, gg! better luck for us both next round!""",0
"""omg they're campin in the corner again!"". ""gren OUT!!!!"". ""kikipkeys yep, on ur 6"". ""u got this bro"". ""watch out sniper at 2nd floor!"". ""ffs, got downed 🙈"". ""gg rekt em!""",0
"""smh i know, it's like a campfire up there lol"". ""nades for daysssss"". ""hey cover me, gonna flank em"". ""sheesh they almost got me"". ""reloaded, i'm good now"". ""thnx 4 the head's up!"". ""no worries, respawn and we go again"". ""ggwp! let's do it again!불🔥""",0
"""omg u sck, wut r u evn doin?"". ""nah, ur jst bad, gt gud scrub"". ""cmon bruuhhh, u keep dyin wtf"". ""if u can't hang, quit!"". ""fun? in this game? lol gl with that, u need it"". ""whatevs, just don't expect me to carry u"". ""omg, how many times u gonna die??"". ""u die too much!!!!!"". ""better be or im gone"". ""whatever noob""",1
"""chill dude, just a warm-up lol"". ""hey, we all start somewhere, right?"". ""my bad, got caught up, next round will be better!"". ""nah man, i'm here to learn and have fun :)"". ""haha, i get it, but let's just try to win!"". ""appreciated if you do tho!"". ""sorry bro, focus is on now, promise"". ""no worries, teamwork makes the dream work!""",0
"""glhf everyone!"". ""lol all good man, let's win this"". ""Let's cap B, cover me"". ""Need backup!!"". ""haha close one, getting there"". ""got the sniper on top!"". ""making progress, let's keep it up!"". ""oof gg my bad"". ""my bad, I'll try harder"". ""flanking right, join me?"". ""grenades out"". ""gg, close game""",0
"""shuttup noob."". ""pffft carry urself if u can"". ""no strts, just shoot"". ""git gud lol"". ""ur trash, uninstall"". ""finally u do sumthin"". ""progress? ur like a bot"". ""stop messin up or leave"". ""k try harder w/mom skills lol"". ""nah u die alone"". ""wow, u throw like a girl"". ""no gg, it's ur fault we lost""",1
"""hey team, let's push B?"". ""we need to capture objctvs to win tho"". ""come on, we got this if we work together!"". ""lol, true, but it'd be cool to win"". ""sorry if i'm slow, learning the map still :)"". ""we all start somewhere :)"". ""promise i'll try my best"". ""haha, well i'll make a good one then!"". ""roger that, moving to flnk"". ""better late than never!"". ""ggwp, thanks for the game!""",0
"""nah, lets camp and rack up kills like a boss"". ""stop being a tryhard, nerd"". ""its just a game, chilllll"". ""git gud, scrub"". ""noobs these days, smh"". ""dont drag me down, carry ur own weight!"". ""dont bother, ur just a meat shield"". ""just stay out of my way"". ""finally ur thinking! too late tho"". ""game's over, gg no re""",1
"""yo! wazzup team?"". ""glhf! let's get that dub 💪"". ""thx 4 the heads up!"". ""ouchh got me 🤕 sniper nastyy"". ""im back in! grabbing loadout"". ""k! flanking right"". ""omw! hang tight!"". ""frag out! 💥"". ""teamwork ftw 👊"". ""copy tht! rdy to roll"". ""ok left side it is!"". ""goin in 🔥"". ""covering fire!"". ""all clr! cap secured 💪""",0
"""heyy P1! glhf 🍀"". ""lets goo! watch out green bldng"". ""np! theyr sniping frm top floorr"". ""damn rip! respawn in 5..."". ""nicee! imma hold mid for now"". ""need backup mid, two bogeys!"". ""two bogeys!"". ""got one! one left"". ""yesss! nice throw dudee"". ""respawn wave in 10... get rdy"". ""same! lets take left side next"". ""covering you, go go go!"". ""we got this! capture point ahead"". ""almost got it, few sec more!"". ""wooo! gg team!!""",0
"""hey team! let's go for the obj cntrol"". ""lol sry my bad, was setting up my loadout"". ""let's just focus, got eyes on the snipr by warehouse"". ""we can win this, just need to push as a team"". ""coming from behind cover near A, can use some help"". ""on it, just need to regroup"". ""nice shots, took one down from the rooftop"". ""thx, covering from the side, watch out for claymores"". ""tagging enemies near our spawn"". ""let's make this match count! gg and have fun""",0
"""who tf dies in the first 10 secs?? noob alert"". ""useless, stick to campaign mode"". ""like i care, ur all gonna die anyway"". ""yeah and ur grandma can win with that aim, gtfo"". ""stp getting in my way, ughhhh"". ""hurry tf up or just quit"". ""finally did something, congrats on growing a pair"". ""if you step on one, i'm kicking you"". ""just die already, u can't see sh*t"". ""fun? more like wasting my time with u scrubs""",1
"""hey team! glhf!"". ""i'll do my best! let's go!"". ""srry got stuck on the door lol"". ""nah i'm good, cover me though?"". ""just need a sec to reload, thx!"". ""got one! near the tower!"". ""thx man, let's push up?"". ""sry, just thought it’d help"". ""roger that, sticking to left side"". ""holding it down, need backup mid"". ""not true, we’re all doing our part!"". ""i'm trying my best, practice makes perfect haha"". ""sniper on the roof! watch out!"". ""sry man, didn’t see him in time""",0
"""yeah yeah whatever, just don't suck"". ""MOVE ur slow *ss!!!"". ""omfg just uninstall already"". ""noob needs babysitting? figures"". ""ugh... ur wasting my damn time"". ""finally... about time u did smth useful"". ""stop tellin me wut to do, i know the map"". ""whatever, just don't get in my way again"". ""u do that... let's see u not die there lol"". ""gotta do everythng myself, typical"". ""sure, if watching the respawn screen counts 😂"". ""lol u need a lot of practice then"". ""gg u idiot, i'm dead thx a lot"". ""yeah whatever, just stay outta my way nxt round""",1
"""omg u suuuuuuck"". ""u had 1 job bro, howd u misssss?!"". ""covered w/ what, ur trash plays?"". ""ur lucky if i dont report ur sorry a$$"". ""camping like a noob, bro. so 2010"". ""u got 0 kills last match, pathetic"". ""rage quit already, ur embarrassing urself"". ""ur like a bot, dude, so boringgg"". ""oh wow, 1 kill, somebody call the press!!"". ""pffft, u wish""",1
"""lol says the noob who cant aim"". ""stfu, i got u covered last round"". ""whatev, just get gud scrub"". ""report for what? owning ur weak a$$?"". ""at least i dont run around like a headless chkn"". ""bcuz u stole em all and still lost, lmao"". ""nah, i like watching u cry"". ""keep talkin, I'll just stack up kills"". ""jus admit it, u mad cuz u bad"". ""keep sayin' that while i destroy u nxt round""",1
"""glhf!"". ""where r u dropin?"". ""ok am good w/ that"". ""thx 4 the heads up"". ""yeah saw the shot haha"". ""cover me reloadingggg"". ""push push push!!"". ""got 1, need help nw"". ""ping?"". ""hold on, flanking"". ""1 down, got ur bk"". ""np, good teamwrk"". ""mving up"". ""see em"". ""need ammo badly"". ""gg! lets keep it up""",0
"""thx u2!"". ""lets go milbase"". ""watch out snpr on tower"". ""omg that was close"". ""k, on u"". ""go go go!"". ""coming coming"". ""omg 2 guys on me"". ""buildng 11, 2nd flr"". ""nice!! thx man"". ""yeah we're killin it"". ""more east, i hear steps"". ""3 o'clock, behind container"". ""here, droppin some"". ""yasss stackin wins!""",0
"""hey glhf!"". ""let's secure A objective"". ""watch out sniper at B"". ""regroup at the spawn, let's move together"". ""nice shot! good cover there"". ""alright, let’s flank from the left"". ""need backup on C, anyone close?"". ""thanks for the assist on B"". ""enemy UAV up, go ghost if you can"". ""let's win this one, we got this team!""",0
"""whatever noob"". ""yawn come on team do better"". ""duh we know already kms"". ""omfg why are you so slow"". ""lol u call that good? try harder"". ""omg noob idea we’ll die fails"". ""stop using chat just play"". ""zzzz do u even kill anyone?"". ""omg stfu tryhards"". ""no thanks to you noob""",1
"""omg how tf did u miss that shot??!!! noob"". ""lag?? more like u just suck lol"". ""keep up?? ur dragging the team down"". ""fun??? this isnt a game of tag!!"". ""chill my ass... get some kills!!!"". ""obj obj obj, im literally carrying this team!"". ""cover me like last time? smh!"". ""hope u dont shoot me by accident :P"". ""finally u did smth right, nice shot"". ""dream work?? more like nightmare if u keep playing like a bot"". ""we better or im uninstalling"". ""whatever, just stop being trash and maybe we'll win""",1
"""sry bro, lag on my end :/"". ""haha my bad, I'll try to keep up"". ""just trying to have fun man, all good"". ""ikr, just chill, plz"". ""got u! let's focus on the obj?"". ""thx for the support, I'll cover u"". ""got ur 6 this time, no worries"". ""lol promise I won't!"". ""thnx! teamwork makes the dream work 😊"". ""xD let's just win this, k?"". ""nah, can't lose u yet! focus up!"". ""will do my best! Let's go team!""",0
"""hey team, let’s stick together and watch each other’s backs"". ""nah man, we got this if we communicate"". ""ok i’ll try to cover left, need someone on right"". ""my bad, will try harder next round"". ""alright, what’s the plan for next round?"". ""understood, let’s focus on the objtvs"". ""got distracted, srry. let’s regroup"". ""nah, just need to adjust and keep comms open"". ""team effort’s best tho 👍"". ""ikr, but everyone starts somewhere"". ""will do my best, good luck all!""",0
"""lmao good luck with that, noobs everywhere"". ""sure whatever u say, hero 🙄"". ""maybe if ur not blind we’d survive"". """"try harder""? pathetic"". ""just don’t get in MY way, got it?"". ""omg r u even playn? u missed that easy shot"". ""R gRoUp?? seriously... just uninstall already"". ""jokes on u, i’m gonna carry this whole thing"". ""ffs... do u even know what game ur playing??"". ""yeah yeah, just don’t cost us another round"". ""luck, really? we need more than that with u here""",1
"""gg n00b, ur aim is trash"". ""bruh I'm not campin, ur just blind"". ""yawnnn, says the bot who's laggin behind"". ""stfu, id pwn u 1v1 anyday"". ""omg stop with the excuses just git ur head in the game"". ""ye right, lyk ur carryin ur team by gettin owned every match"". ""whatevr, just uninstall kid, u wont be missed"". ""ez win once u noobs stop draggin us down""",1
"""lol, that's rich comin frm u, camper"". ""git gud scrub, my grandma's faster"". ""ur the one with 0 kills, smh, pathetic"". ""keep dreamin kid, ive seen better playrs in MW2"". ""ur salty bc I'm carryin ur team, cry harder"". ""better than ur 0-22 record LOL"". ""only if u uninstall first, cya bottom feeder"". ""k keep thinkin that while u get rekt nxt round""",1
"""hey team! glhf 🚀"". ""drop at superstore?"". ""copy that. landin roof"". ""got an smg, need a plate?"". ""team at the entrance, watch out!"". ""nicee play"". ""comin! hold on"". ""got 1! other fled i think"". ""armor broken!"". ""downed em!"". ""yeah! loot fast b4 gas comes"". ""yup droppin some now"". ""sounds good, b careful n tho, enemies lurkin"". ""ON IT!"". ""great idea! go go go!"". ""hahaha, keep headin east, circle's closin"". ""stay sharp, we can make it!"". ""duckin for now, let's wait it out. Smart plays!"". ""great strat!! ready when u r 😊"". ""GO!!""",0
"""glhf! lezz goooo!"". ""yessir! super's hot but we got this"". ""omw, grabbin loot downstairs"". ""nah got plenty, thx tho!"". ""roger, flankin round back"". ""ah crap, downed. there's 2 near the stash"". ""thx dude, orange ping if u dont see them"". ""yep, hes low af lol"". ""awesome, pushin nowwwww"". ""ggs, way to clear it up!"". ""agreed, any sniper rounds?"". ""perfect, lets hit the recon after this?"". ""ill cover ya, lets move"". ""hop on teh ATV, faster to bail out"". ""lmao this ride is wild 😂"". ""you got it! so close to top 10!"". ""heyyy thers an enemy chopper above! Gotta find cover!!"". ""agreed, we'll surprise em instead!"". ""ready, set, on my mark!""",0
"""hey u ready for this match?"". ""same here, gonna try the new AR, heard its OP"". ""haha true, last map was full of em"". ""watch ur six on this map, lots of open space"". ""spotting some enemies at B"". ""two down, two down!!"". ""watch out, grenade!"". ""nvm, think ur safe"". ""np, watch ur back"". ""got UAV, popping it now"". ""theyre trynna flank u, heads up"". ""nice work!"". ""gg, always fun playin with u""",0
"""lets goo!! got my loadout rdy"". ""nice, just gotta watch out for campers LOL"". ""omg yeah it was insane, kept gettin sniped"". ""thx for the tip, ill stay sharp"". ""omw, hold on, gotta gripe the high ground"". ""nice, coming in hot"". ""whoa close call! thx for the alert"". ""got it covered"". ""sweet, can see them on radar"". ""caught em, takin em out"". ""GG man, good teamwork"". ""same here, lets do it again soon""",0
"""hey team, let's push through the left side?"". ""lol ok let's try mid then?"". ""alright, just trying to coordinate, we got this!"". ""my bad, any suggestions?"". ""hehe working on it"". ""haha gg next round?"". ""practice makes perfect :)"". ""come on, team spirit!"". ""let's focus, new round startin!""",0
"""nah left is 4 n00bs"". ""y'all crazy. mid is death trap"". ""no we dont, keep dying bc of ur strats"". ""yea, git gud"". ""too slowww, like ur aim"". ""gg? we're gettin rekt, noob"". ""practice losing, maybe lol"". ""team spirit won't save u from my K/D, amateur"". ""focus on how i carry this team""",1
"""hey team, lets stick 2gether this rnd"". ""lol just trying to help, no offense"". ""just got 2 kills last rnd, not too bad"". ""nice backup near B site tho"". ""k, lets just focus"". ""i'm planting at A"". ""bomb planted!"". ""thx? lol"". ""defending bomb"". ""bomb defused, gg"". ""sry, l8 response"". ""lets go again, we got this"". ""lots of enemy action at mid"". ""sry, didn't see them"". ""lets try flanking next time""",0
"""who tf made you leader? stfu"". ""what help? u suck"". ""w/e, i cld do better wit eyes closed"". ""i dont need ur praise"". ""focus on not dying, noob"". ""probably gonna mess it up..."". ""finally u do smth right"". ""dont mess this up after all that"". ""im not holding ur hand"". ""omg ur trash"". ""my team is a joke"". ""yea right, keep dreaming"". ""too late, im dead, thx a lot"". ""ur blind, stop playing"". ""whatever loser, u do you""",1
"""u srsly gonna camp there all game?? gg noob"". ""git gud scrub!! l2p omg"". ""im only mad cuz ur trash and u knw it!!!"". ""same lame strat over n over... no skill at all!!!"". ""u just got lucky- lucky shot af"". ""cant believe i got stuck in a lobby with u again"". ""rofl how much did u pay 4 those hacks??"". ""ur a joke frfr get a life man"". ""no recoillll hacks dont counttt!!!"". ""playing w/ u is like playing w/ bots fr""",1
"""lol keep crying 😂"". ""ur so mad it's funny 😂"". ""blame the game not me 😜"". ""says the one who's losing lmao"". ""they all count bro 🤷"". ""likewise lol hope u get better 😂"". ""nah just talent bro"". ""better than salty tears from u 😂"". ""aim practice maybe u should try it 🤣"". ""then why u struggle lol""",1
"""hey team, ready for the win?"". ""nah man, let's work together, cover me on B"". ""focus fire on the guy at sniper tower"". ""taking fire, need backup!"". ""we got this, come on push the objective"". ""throwing frag, watch out!"". ""good kill on that last guy, lets keep it up"". ""moving to cover point near C, stay close"". ""incoming UAV, regroup at base"". ""got the UAV, good teamwork there"". ""still counts! let's finish it strong""",0
"""whatever noob, ur just dead weight"". ""ur gonna get rekt, might as well ragequit now"". ""just shut up lol u cant even aim"". ""lmao u'r so useless, gg ez"". ""shut it dude, u're the worst player here"". ""how about u watch out 4 once"". ""yeah yeah, carried ur a**"". ""nah, i'd rather not get dragged down by u"". ""cant w8 4 u to fail this like always"". ""lol u got lucky"". ""if u say so, bot""",1
"""git gud noob!!!1"". ""ur garbage kid"". ""FUN?? DIS AINT A PARTY, ITS WAR!!!"". ""tired of carrying u"". ""OBJ?? i'm all bout them KILLS!!"". ""stop CAMPING and git some kills"". ""if u call that wrk.... ur usless"". ""lol u wish!! seen u die like a MILLIONX"". ""*taps keyboard* gg, NO NO GG FOR U!"". ""smh… u rly need to uninstall"". ""LOL!! ok mr. positive"". ""k... w/e floats ur boat""",1
"""haha gg man"". ""just having fun, no stress! 😊"". ""😅 true, but i’m here to enjoy it"". ""we're a team, let's just focus on the obj!"". ""true true, but maybe we can win if we obj more"". ""i'm trying to hold the point, teamwork!"". ""let's keep it positive, we got this!"". ""yeah, had some rough rounds haha"". ""gg anyway, I appreciate playing with ya!"". ""nah, i'll keep practicing and get better!"". ""thanks! keeping it light makes it more fun"". ""let's go for the next round, we got it!""",0
"""omggg u noob just got me killed u suckkk"". ""ur so trash bruh, uninstall the game"". ""ffs man, camping in a corner like a coward"". ""u rly gonna talk when u got dropped last round"". ""haha ur just lucky, I'd wreck u 1v1"". ""typical trash talk, u won't back it up"". ""whatever dude, ur a joke""",1
"""lol ur the one who can't aim, get gud scrub"". ""haha says the one with 0 kills, keep crying"". ""better than running around like a headless chicken"". ""at least I didn't die first, noob"". ""bring it on, I'll wipe the floor with u ez pz"". ""anytime, anywhere, lemme know when u grow a skill"". ""enjoy staying at the bottom of the scoreboard, scrub""",1
"""yooooo lets drop at superstore"". ""watch out theress a team right below usss"". ""got one downeeded, other one on meee"". ""ahh im down, hes hiding corner leftt"". ""niceeee! clutch save"". ""gonna grab ghost loadout at next drop"". ""lol radar always saves my life"". ""haha same boat"". ""sounds good"". ""lets third party them? get some easy kilz"". ""going in from behind, you ready?"". ""boom! team wiped gg"". ""gotta get plate up"". ""all good, lets play it safe and rotate"". ""oops getting hit, snipers on the hilll"". ""gassed out, but made it to cover"". ""good call, best chance to snipe back"". ""ty! comms all day man"". ""fr man, lets do thiss"". ""im locked in"". ""im flanking left, u go riight"". ""yesss gg!! nice teamwork"". ""ggs, lets run it back??""",0
"""bet lets do it"". ""oh snap they got a whole arsenal lol"". ""omw omw"". ""got em both! res u in a sec"". ""always got ur back bro"". ""same here, heartbeat senser on the way"". ""true, UAV too but im broke af rn"". ""lets loot this bldg then move to zone"". ""shots west, think theyre fighting over bountyy"". ""yo im down for that, they won't expect us"". ""rdy! lets go go go"". ""nice push man, that was textbook"". ""coverin u, just saw another team north, heads up"". ""copy that"". ""tagging em with tracer fire, keep moving"". ""phew lets take the high ground in zone"". ""sniper down, good comms on spotting"". ""this has been a sick game so far, lets get that dub"". ""final circle, stay cool and coordinated"". ""2v2, play it smart"". ""got one down! last guy hiding"". ""whoohooo! victory!! well played bro"". ""for sure, lobby up!""",0
"""omg can u even aim? ur garbage lol"". ""w/e dude ur just lucky. im laggin so bad"". ""nah its ur face, ur like a free kll evry time"". ""obj is for cowards, im all about the kills"". ""math? perhaps u need it more, considering ur kill/death ratio"". ""wutever dude, u push like a turtle on wheels"". ""cuz im carrying u scrubs, can't carry u tho"". ""toxic much? u wish u had my skillz.. kid"". ""bro my brain still faster than ur adds reaction"". ""nah just ur tears, pass em bcs im outa tears from laughing""",1
"""lol says the one who got nuked last round get gud"". ""sure blame the lag, maybe its ur potato pc"". ""keep talkin bro, y didnt u cap the obj? noob"". ""ya and ur kills = our loss, do the math genius"". ""lmfao! my ratio still better than ur IQ"". ""how u know? ur always dead b4 team even pushes"". ""carry my back like a backpack, maybe get sum skill nutskll"". ""bring it on, i'm just warmin up, unlike ur brain"". ""awww does lil p1 need some milk for the burnout?"". ""u can dream, but make sure u git summ practice nxt time""",1
"""git gud noob!!"". ""ur trash, gtfo"". ""u callin that aim? lmaooo"". ""bs, ur doin nothin but campin"". ""gg ez, bot just like ur mom"". ""ffs learn 2 play"". ""keep dreamin’"". ""if u didn’t suck, wouldn’t need excuses""",1
"""lol u wish, ur the 1 gettin wrecked"". ""haha cry more, ez claps"". ""ur laggin or just bad?"". ""git rekt, mad cuz bad?"". ""salty much? stay mad kid"". ""can’t fix ur skills bro"". ""gg nice hacks, reported""",1
"""hey team, let’s get this W!"". ""watch out, sniper at B!"". ""nice shot!!"". ""ughhh they got me at A"". ""lets try flanking left?"". ""trowing stun!"". ""one dwn, two mor"". ""got him!"". ""reloading. cover pls"". ""on my way!"". ""phew close one lol"". ""let's push B hardd"". ""capturing now"". ""almoooost there"". ""gg!! great teamwork"". ""im down! lets go!""",0
"""yeaaa let’s do it!"". ""thx 4 the heads up! got him!"". ""lol same here. respawning now"". ""good idea! meet u there"". ""I’m right behind u"". ""taking fire from above!!"". ""clutch save man!"". ""on it! few more at B"". ""woah grenade!"". ""almost got me too, haha"". ""agreed, let’s wrap this up"". ""defnding"". ""yess!! gg!!!"". ""4sure! rematch?""",0
"""omg u suck so bad!!!! jst uninstall already"". ""off game??? ur always bad lol"". ""focus??? how can i focus when ur trash"". ""try n take B??? ur just feedin them kills"". ""wahtever just dnt get in my way"". ""backup??? no point when ur useless"". ""turn around??? more like sunk ship"". ""puuuush where? into ur aimless bullets?"". ""give up??? ik ur used to losing"". ""lol maybe if the team didnt have a noob"". ""boom see? cant even get a streak"". ""sniping??? lol fine u cover while i win game""",1
"""chill man, sry just having an off game"". ""dude, let's just focus and win this"". ""let's try and take B, team support"". ""sticking together might help us"". ""ok, let me know where u need backup"". ""everyone has bad games, it'll turn around"". ""just keep pushing, we might get the lead"". ""we can still turn this around, don't give up"". ""teamwork makes a difference, let's go team"". ""hey, any help's better than none"". ""let's switch it up, try sniping for cover""",0
"""omg y u camping bro?? move ur a$$!!"". ""stfu i hv more kills than u loser"". ""haha u mad cuz bad, cant even hit me"". ""yawn. srsly dude, uninstall if u cant handle da heat"". ""ur aim is a joke bro. p90 spamming much?"". ""good luck with that, i'll be waiting to knife ur back"". ""team up with noobs to carry ya, haha classic"". ""omg sooo original, never heard that b4, haha tryhard""",1
"""lol git gud n stop crying scrub"". ""nah, ur just hiding wit that rpg. no skill"". ""freakin lucky shots, ur garbage kdr proves it"". ""pfft, u need aim assist? thought so, clown"". ""lol, say less camper, can't wait to nuke u nxt round"". ""easy target walkin around, good luck catching me"". ""enjoy ur L, have fun rage quitting loser"". ""jelz of the top score? oops, maybe nxt time bro""",1
"""noobs everywhere, can't carry this team all day!!!"". ""ur the one who keeps dying, git gud"". ""classic excuse, check ur ping noob"". ""says the one with 2 kills lmao just quit"". ""anytime anywhere, ugh ffs team, plz do smth"". ""ye, maybe in ur dreams, just uninstall"". ""I carry too hard for this bs team"". ""keep dreaming, gg ez""",1
"""bro ur trash, stop blaming the team lmao"". ""im lagging dumb***, not my fault!"". ""check ur aim first! how abt that??"". ""1v1 me then, let's settle this"". ""watch me top score next match, u'll eat ur words"". ""you uninstall, ur clearly out of ur league"". ""keep telling urself that while i take the win next"". ""gg trash, see u next round""",1
"""lol noob team"". ""focus??? this team a joke"". ""wheres the backup??? uselesss"". ""omg stop dying!!1"". ""strat? just shoot better lmao"". ""this lag is bs, server trash"". ""whatev just git gud"". ""tanks r killing me someone help!!!"". ""you said that last time, still dead"". ""too late, game over, gg nubs""",1
"""ggs everyone, let's focus"". ""we got this, just need to adjust"". ""sry, got pinned down, next time im with you"". ""working on it, trying new strat"". ""haha true, aiming practice time :)"". ""little laggy but i can manage"". ""doing my best, thanks for advice"". ""on it, i'm respawning now"". ""my bad, won't let you down nxt time"". ""good effort all, we’ll get ‘em nxt round""",0
"""glhf team!"". ""where u wanna drop?"". ""go prison!!"". ""enemies on me!"". ""need backup bad!"". ""thnx for the heads up!"". ""try to flank? I'll distract"". ""aw man, im down😩"". ""thx for the save!"". ""nice, need armor plates"". ""got em, thx!"". ""enemy chopper incoming"". ""dnt have rockets 😕"". ""they are tanky af!!"". ""good call! down they go!!"". ""oh shht gg ez"". ""yeah wp, solid teamwork!"". ""sounds good, let’s do it!""",0
"""yeh glhf! lets win this!"". ""thinking prison or storage town?"". ""kk, on my way!"". ""hold up hold up, coming😅"". ""almost there!! jst 1 sec"". ""sniper on the hill!!"". ""np I'm pinned tho"". ""rgr, coming to revive"". ""always ggot ur back bro"". ""loot here is lit!"". ""there's some in the blue bldg"". ""shoot it down lads!"". ""got one! but need more fire 🔥"". ""how they still up?"". ""try aim for the tail rotor"". ""gg!! well played guys"". ""definitely, let’s party uhp for nxt rnd?""",0
