messages,labels
omg learn to play. ur all idiots. gg easy report the feeder trash. don't push alone u noob,1
fucking useless team. no wards. no ganks. so trash every game. report mid for feeding.,1
"watch out for clinkz, he's fed. we'll win if we push together and ward carefully. keep it up!",0
"learn to play or just uninstall. you're an idiot. stop going afk, report him",1
"you trash player. why feed. learn to play. report invoker, feeding like a noob ",1
"mid, you're such a fucking noob. lose the game because of you. report this idiot already",1
"careful top, they're missing. nice save venge. gg wp! let's take barracks next. ",0
wp guys! that was a nice gank mid. I'll get bkb soon,0
"awesome gank bot, guys. let's keep the pressure on. rosh is up, should go for it next. gg everyone",0
stop feeding and do something useful. fucking idiots all of you,1
bkb up guys. care for their gank. wp lion. let's keep pushing mid. great teamwork. gg,0
ward top please. invoker care. gg wp,0
top needs wards guys. care for gank bot. gg well played. let's push mid. nice team. ,0
you fucking noob. what a joke. team is trash. gg afk ,1
"push bot together. nice work with the wards. care mid, they're missing. gg wp guys. gotta rosh soon. ",0
ward mid please. coming bot soon. nice gank top guys. gg wp!,0
"omg you're such a noob, can't even last hit. stop feeding and go afk. report this idiot for ruining my game. ",1
afk mid useless. you are so bad it hurts. report this idiot,1
everyone group for rosh. we can take mid after. awesome teamwork! gg,0
"pushing bot now. on my way mid. keep eyes on rosh. great teamwork, gg!  ",0
"stop feeding mid, idiot. why are you even playing this game? report this noob pls. such trash plays, gg afk",1
"unbelievable, you guys suck. why am i stuck with feeders? report this afk idiot. uninstall dota ",1
what's wrong with you guys. report their carry and win easy. you're all trash players. ,1
"gg team, wp. care for the bkb on clinkz. nice wards this game! ",0
"ward please, I'm getting ganked. gj on mid push. let's win this, gg. omw to help bot. ",0
awesome gank top! care mid invoker mia. bkb ready. let's rosh. good plays. we need more wards around jungle. push with aegis ,0
"what are you doing, idiot? stop feeding! report this afk noob",1
bot missing. pushing top hard. nice gank bot guys. can we ward rosh? let's take it. gg wp,0
what is this fucking team? useless and feeding constantly. report pudge for afk. you idiots are wasting my time. ,1
"stop going solo, noob. such an idiot, feeding nonstop. can you even play dota? report! ",1
report this trash afk jungle. noob mid lost us the game. so fucking bad,1
stop feeding noob. report you. play the game idiot. trash team,1
"ward jungle please. nice ulti rexxar. we got this. gg guys, well played ",0
"nice hook pudge. let's push top. great job!. careful bot, they’re all missing. gg team. ",0
keep the wards coming. nice rosh steal. let's end this now. gg wp. ,0
"mid lane covered. nice gank bot. we got this boys, push mid. gg wp",0
you guys are useless. stop feeding noobs. report this shit team. idiot afk like always,1
learn to play you trash. why are you afk? report this team of idiots,1
"2. Stop feeding you noobs. Can't believe you're so bad at this game. Jesus, just uninstall already. Idiots everywhere. ",1
"nice gank on bot, let's push now. need wards in their jungle. care mid, top is missing. gg wp! ",0
perfect bkb timing there. nice push bot. let's ward and go for rosh,0
nice play team. omw mid for gank. let's push bot with bkb. care rosh soon. ward please. gg wp team ,0
are you kidding me? report that afk jungler. noob can't even farm. trash team.,1
great job at rosh. let's push mid and end this. bkb ready. gg guys.,0
what's wrong with you? stop diving and feeding like an idiot.,1
report this noob offlane. feeding all game. uninstall you idiot,1
"push mid together guys. nice warding there. care bot, they're missing. gg wp",0
"wow, no wards. you're useless. stop being an idiot mid. gg, what a waste of time.  ",1
stop farming and help you idiot. we are losing cause of you. noob team,1
well played mid. let's push top. can you ward jungle. gj on bkb timing. gg. ,0
gg ez. you guys are afk or what? no team play just fucking ruiners ,1
"well played legion, that was a great duel. keep it up bot. let's push the tower",0
stop feeding you noob. why are you even playing? idiot. report this trash player,1
you guys are trash. feed more. report mid for afk. such noobs. uninstall pls. ,1
"jungle's clear, omw to mid. nice gank! care bot now. ggwp team. ",0
wtf are you doing? you're such a noob. go afk and uninstall. trash player,1
"noob sf, learn how to play mid. fucking useless, just go afk already",1
bot just fed again. omg idiot. go back to playing tutorials. report please. can't believe this clown. ,1
"care bot, they’re probably ganking. great teamfight. bkb time! wp everyone",0
"Hey man, good save! We gotta push now. I'm getting wards for rosh pit. GG, well played team!",0
"mid's getting tough need help. care top, they might gank. wp team lets keep it up. ",0
"wtf are you doing? bkb next time idiot. learn to play the game. this team is trash, report all ",1
ward mid please. care bot guys. nice push top. gg,0
you’re such an idiot. stop going afk. noob team. feeding so hard. nobody wards. uninstall dota ,1
gj top lane. let's push their base. care for rosh. keep up wards. gg wp. ,0
"good gank mid. let's push now. care for top, they're rotating. wp everyone, keep it up.  ",0
typical noob mid feeding. why are you even playing? uninstall dude. hope you get reported ,1
"what are you doing mid, idiot. can't believe this team. report you all. stop feeding. ",1
"Great save there. GG guys, very well coordinated. Let's secure the next Rosh.",0
"mid's missing, care top. rosh soon? gg",0
"omw bot, calm down. secure kills, nice. gg guys",0
wtf are you doing? trash team. uninstall the game.,1
omw bot for gank. nice ult enigma. let's rosh guys. great push top. this is our game. gg wp.,0
"careful top, they're missing. great bkb timing! let's push after rosh. can someone ward the jungle? ",0
"sure gg wp team. need a ward mid plz. watch out top, they might gank. push bot after we get rosh. nice job everyone. ",0
"bot lane needs help, idiot feed more. gg easy this team is trash. uninstall pls",1
stop feeding noob. you're so bad at this. report that idiot please. learn to play or uninstall. afk? really?,1
gg wp. we did well mid game. need more wards. next time better communication. nice one guys,0
ward the river and push mid. nice bkb usage. gank top after rosh. solid play. gg ,0
bkb soon then we rosh. gj securing top. careful they're missing. wp guys,0
"this noob invoker feeding again. trash team, so fucking stupid",1
my team is full of idiots. you're all feeding. report this trash drow. afk bot,1
"wtf are you doing? stop dying, feed less. learn to play noob",1
well played guys. nice warding. let's end this with a push. gg wp. careful bot.,0
wtf are you doing noob? stop feeding. report this trash player. your mid sucks,1
"mid is free. gonna need gank top. gg guys, keep it up. bkb ready, let's take rosh.  ",0
nice gank mid. let's push top for tower. care for rosh. don't forget wards. good job team,0
"you suck, uninstall the game. how can you feed so much? we're losing because of this moron. ",1
"2. Can you ward the jungle, please? Good job on that rosh. Keep it up! We can win this. ",0
well done. let's rosh now. bkb ready. ward top pls. gg guys,0
"why are you feeding? stupid team. report invoker for troll. trash game, better luck uninstalling.",1
you're so trash. just play bot games. uninstall pls,1
going bot to gank. nice ward placement. we should push mid. gg guys well played. ,0
lina go mid. nice stun! let's push bot. care top. gg guys wp,0
why do you even queue? legit useless. report this clown.,1
"mid is mine, don't gank bot without vision. i have a ward. nice job team, push mid now. gg wp",0
"you're fucking useless, noob. stop feeding and actually play the game",1
what the hell are you doing mid. are you blind? play better noob,1
how can you be so bad? learn to play the game. absolute trash afk,1
ward placed. let's go mid. push with aegis. good job guys. let's finish this,0
why u no help mid. feeder omg. report noob,1
"care mid, invoker missing. good job nice kills everyone. we got this ",0
"Stop going alone, idiot. You're just making it easy for them. What a feed.",1
stop dying like an idiot. such trash gameplay. you're making us lose,1
"wtf are you doing noob. feed more, why don't you. idiot mid. report this afk. stop being trash. gg ez",1
"stay together, push bot hard. great teamfight just now. bkb and let's finish this. gg wp ",0
you're all noobs. what a joke. terrible players. gg easy,1
can't believe this feed. total noobs. why even play dota? report antimage ,1
"stop feeding, you freaking noob. play safe or go afk. i can't believe this team. ",1
"coming bot, care please. gg wp team. push mid when ready. let's ward and win this. nice play! ",0
stop feeding and blaming others. you're the reason we lost. just quit dota,1
get out of my lane noob. report this idiot. why are you even playing? you feed too much. uninstall dota bad player. ,1
"7. Can we get some wards? Care top, missing heroes. Let's keep up the pressure, team. ",0
"let's wait for bkb then push. nice save, man. we got this. gg",0
"push mid, bkb ready. ward jungle please. nice teamwork guys. gg wp. ",0
gj with the bkb. let's push and end. gg,0
nice job team. let's group and go mid. don't forget to ward. gg well played guys. ,0
"rosh up soon, let's go. ward river, we can pick them off there. awesome game",0
"nice stack. let's rosh after we push. care top, no vision",0
ggwp everyone. that was a nice game. we did great. ,0
"sure team, let's push mid. need a ward on rosh. nice job diving bot. gg guys, wp.",0
mid is missing. rosh is up soon. let's push bot. omw with wards. nice gank team. gg wp ,0
good game guys. let's focus mid. care for rosh. push as a team for gg,0
gj on that invoker snipe. care for mid gank. let's push bot after,0
"i'm going mid, care top. nice push bot. gg guys. we need more wards. bkb next. wp team.",0
good job bot lane. ward around rosh? let’s push top next. ,0
lol you're such an idiot. can't win with these clowns. so fucking dumb.,1
are you afk or just dumb? stop feeding. you idiots can't even play properly. ,1
pushing mid now. ward please. nice gank bot. gg wp team,0
"bkb up soon, let's go mid. care top, Zeus is missing. gg everyone!",0
"come on noobs, why are you even playing? you're all feeding. fucking idiots.",1
noob stop feeding. mid is lost bc of you. idiot ward the map. can you stop going afk? trash player ,1
ward top pls. mid missing. care bot. gg wp,0
"way to go team! let's rosh now, then push top for the win. gj everyone",0
what a noob team. feeding all game. go play something else. fucking idiots,1
"bot missing, care for gank. good job team, let's push mid now. bkb up, ready for the next fight",0
stop being such a trash pugna. seriously wtf with your feeding. report this fool,1
come on team we can push mid now. nice warding bot. i'll go bkb next. gg wp,0
"nice hook pudge, let's push bot together. hey slark, can you ward top? gj team.",0
"what a joke, uninstall dota noob. how did you feed slark so much? ",1
"mid feed again, report storm. noobs are everywhere. wtf are you doing? stop feeding my lane. fucking afk top, gg idiots.",1
"7. Don't forget to ward the jungle. We're doing great! Let's keep the pressure on top. Nice push, GG! ",0
"quit running in 1v5, idiot. are you blind or just stupid? report this noob. such a trash player",1
"nice ward top. let's push mid soon. gj team. care bot, maybe gank. wp boys ",0
noob team why you feed so much. you guys fucking trash. report void afk. this game is over. ,1
"bot needs warding, heading mid. nice push top. gg guys, wp ",0
"gg wp team. nice job pushing bot. let's get rosh next. care mid, they're missing. awesome backdoor. keep up this play",0
"good game all, push high ground now. let's end this strong! ",0
"9. Good job offlane, dominating the lane. I'll tp bot to help. Nice push everyone. ",0
omg you're all so bad. report this idiot feeding. get some skills noobs. ,1
